X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_1_colour1_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,1.173,2,1,0.697,,0,182,182,343,1,2b,1,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_113_colour0_distractors0_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,1,1,0.622,,0,183,183,227,1,1b,113,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_42_colour1_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.275,2,1,0.695,,0,184,184,42,1,1a,42,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_52_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.236,2,1,1.654,,0,185,185,166,1,1b,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_75_colour0_distractors0_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.339,1,1,0.73,,0,186,186,75,1,1a,75,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_17_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.302,2,1,0.985,,0,187,187,17,1,1a,17,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_56_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,1,1,0.88,,0,188,188,284,1,2a,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_61_colour1_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,1,1,0.816,,0,189,189,175,1,1b,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_74_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.323,2,1,0.931,,0,190,190,416,1,2b,74,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_7_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.339,2,1,0.913,,0,191,191,121,1,1b,7,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_81_colour1_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.788,2,1,0.729,,0,192,192,309,1,2a,81,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_83_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.39,2,1,0.769,,0,193,193,539,1,2c,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_85_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.318,2,1,0.629,,0,194,194,541,1,2c,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_2_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.341,2,1,0.633,,0,195,195,230,1,2a,2,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_22_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.306,1,1,1.164,,0,196,196,136,1,1b,22,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_106_colour3_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.291,1,1,0.63,,0,197,197,334,1,2a,106,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_78_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.318,2,1,0.646,,0,198,198,534,1,2c,78,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_72_colour3_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.301,1,1,0.733,,0,199,199,72,1,1a,72,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_106_colour3_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,1,1,0.884,,0,200,200,220,1,1b,106,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_21_colour1_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.267,2,0,0.729,,0,201,201,249,1,2a,21,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_67_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.551,1,1,0.647,,0,202,202,523,1,2c,67,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_84_colour2_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.317,2,1,0.916,,0,203,203,426,1,2b,84,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_91_colour3_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.271,2,1,0.812,,0,204,204,547,1,2c,91,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_50_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.256,2,1,0.637,,0,205,205,506,1,2c,50,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_74_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.336,1,0,0.53,,0,206,206,302,1,2a,74,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_53_colour3_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.751,2,1,1.063,,0,207,207,395,1,2b,53,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_63_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.286,1,1,0.785,,0,208,208,519,1,2c,63,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_96_colour1_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,1,1,0.713,,0,209,209,324,1,2a,96,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_20_colour1_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.304,1,1,0.728,,0,210,210,134,1,1b,20,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_90_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.373,2,1,1.32,,0,211,211,318,1,2a,90,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_99_colour1_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.343,1,1,0.863,,0,212,212,213,1,1b,99,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_68_colour3_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,1,1,1.246,,0,213,213,524,1,2c,68,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_84_colour2_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.668,2,1,0.796,,0,214,214,84,1,1a,84,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_35_colour3_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,1,1,0.933,,0,215,215,263,1,2a,35,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_29_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.309,1,1,0.912,,0,216,216,257,1,2a,29,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_82_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.307,2,1,0.646,,0,217,217,424,1,2b,82,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_78_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.393,2,1,0.745,,0,218,218,306,1,2a,78,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_62_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.418,1,1,0.9,,0,219,219,404,1,2b,62,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_45_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.303,2,1,0.695,,0,220,220,273,1,2a,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_98_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.3,1,1,0.946,,0,221,221,212,1,1b,98,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_60_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.374,1,1,0.762,,0,222,222,288,1,2a,60,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_61_colour1_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.319,1,1,0.631,,0,223,223,61,1,1a,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_100_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.352,1,1,0.879,,0,224,224,442,1,2b,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_34_colour3_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.301,1,1,0.632,,0,225,225,490,1,2c,34,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_39_colour1_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,2,1,0.636,,0,226,226,39,1,1a,39,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_28_colour2_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.338,1,1,1.279,,0,227,227,142,1,1b,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_79_colour1_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,2,1,0.917,,0,228,228,79,1,1a,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_78_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.321,2,1,1.096,,0,229,229,192,1,1b,78,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_100_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.122,1,1,0.712,,0,230,230,214,1,1b,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_107_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.287,1,1,1.437,,0,231,231,107,1,1a,107,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_25_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.303,1,1,0.68,,0,232,232,25,1,1a,25,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_63_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.252,1,1,0.679,,0,233,233,177,1,1b,63,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_109_colour3_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.238,1,1,0.562,,0,234,234,337,1,2a,109,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_69_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.269,2,0,0.662,,0,235,235,411,1,2b,69,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_46_colour2_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.585,2,1,1.401,,0,236,236,160,1,1b,46,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_104_colour2_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.401,1,1,0.749,,0,237,237,332,1,2a,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_109_colour3_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.244,1,1,3.864,,0,238,238,223,1,1b,109,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_72_colour3_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.276,1,1,3.413,space,0,239,239,186,1,1b,72,3,31,0.289
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_76_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,1.127,2,1,0.85,,0,240,240,304,1,2a,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_44_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,1,0,0.647,,0,241,241,44,1,1a,44,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_92_colour3_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.519,2,1,1.436,,0,242,242,206,1,1b,92,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_63_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.316,1,1,1.846,,0,243,243,63,1,1a,63,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_41_colour1_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,2,1,1.112,,0,244,244,269,1,2a,41,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_59_colour1_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.235,1,1,0.821,,0,245,245,515,1,2c,59,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_107_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.303,1,1,0.73,,0,246,246,335,1,2a,107,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_75_colour0_distractors0_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.324,1,1,0.646,,0,247,247,189,1,1b,75,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_100_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.343,1,1,0.712,,0,248,248,556,1,2c,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_10_colour2_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.318,2,1,0.913,,0,249,249,466,1,2c,10,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_57_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.286,1,1,0.847,,0,250,250,285,1,2a,57,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_95_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.324,1,1,0.948,,0,251,251,323,1,2a,95,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_20_colour1_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.32,1,1,0.654,,0,252,252,248,1,2a,20,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_87_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.307,2,1,1.112,,0,253,253,87,1,1a,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_90_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,2,1,1.146,,0,254,254,90,1,1a,90,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_5_colour1_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.574,2,1,0.58,,0,255,255,461,1,2c,5,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_23_colour1_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,1,1,0.731,,0,256,256,479,1,2c,23,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_112_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.317,2,1,0.88,,0,257,257,112,1,1a,112,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_73_colour3_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.301,1,1,0.83,,0,258,258,73,1,1a,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_79_colour1_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.32,2,1,2.18,,0,259,259,193,1,1b,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_50_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,2.11,,0,260,260,50,1,1a,50,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_104_colour2_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.417,1,1,0.666,,0,261,261,104,1,1a,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_107_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.32,1,1,0.568,,0,262,262,563,1,2c,107,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_83_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.327,2,1,0.896,,0,263,263,425,1,2b,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_94_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.353,1,1,1.401,,0,264,264,94,1,1a,94,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_37_colour0_distractors0_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.468,1,1,0.749,,0,265,265,37,1,1a,37,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_88_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.287,2,1,0.803,,0,266,266,316,1,2a,88,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_13_colour3_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,2,1,1.151,,0,267,267,469,1,2c,13,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_95_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.269,1,1,0.747,,0,268,268,95,1,1a,95,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_55_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,2,1,2.913,,0,269,269,169,1,1b,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_18_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.641,1,1,0.848,,0,270,270,474,1,2c,18,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_22_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.241,1,1,0.734,,0,271,271,250,1,2a,22,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_62_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.267,1,1,0.819,,0,272,272,518,1,2c,62,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_0_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.219,2,1,0.629,,0,273,273,114,1,1b,0,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_105_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.285,1,1,0.848,,0,274,274,561,1,2c,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_44_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.292,2,1,0.912,,0,275,275,500,1,2c,44,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_48_colour2_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.269,2,1,0.764,,0,276,276,48,1,1a,48,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_101_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,1,1,0.579,,0,277,277,101,1,1a,101,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_107_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.302,1,1,1.764,,0,278,278,221,1,1b,107,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_26_colour2_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.774,1,1,0.729,,0,279,279,482,1,2c,26,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_59_colour1_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.241,1,1,0.771,,0,280,280,173,1,1b,59,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_106_colour3_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.225,1,1,1.011,,0,281,281,562,1,2c,106,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_45_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.118,2,1,0.649,,0,282,282,387,1,2b,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_38_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.184,1,0,0.817,,0,283,283,38,1,1a,38,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_0_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.605,2,1,0.568,,0,284,284,456,1,2c,0,1,1,
