X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_106_colour3_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.47664,1,1,0.942495,space,0,179,179,448,1,2b,106,3,1,9.35572
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_92_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.8241,2,1,0.695465,,0,180,180,92,1,1a,92,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_68_colour3_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.061075,1,1,0.690785,,0,181,181,524,1,2c,68,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_86_colour2_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.069285,2,1,0.617935,,0,182,182,542,1,2c,86,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_87_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.05191,2,1,0.632985,,0,183,183,429,1,2b,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_10_colour2_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.0229,2,1,0.70447,,0,184,184,352,1,2b,10,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_26_colour2_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.02407,1,1,0.755375,,0,185,185,482,1,2c,26,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_79_colour1_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.04872,2,1,0.693955,,0,186,186,79,1,1a,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_79_colour1_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.051865,2,1,0.706145,,0,187,187,307,1,2a,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_100_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.036395,1,1,0.50233,,0,188,188,214,1,1b,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_83_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.087215,2,1,0.537485,,0,189,189,197,1,1b,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_85_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10667,2,1,0.831805,,0,190,190,199,1,1b,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_80_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.01007,2,1,0.849595,,0,191,191,194,1,1b,80,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_26_colour2_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.038825,1,1,0.866765,,0,192,192,26,1,1a,26,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_34_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.0382,1,1,0.69133,,0,193,193,34,1,1a,34,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_41_colour1_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.014875,2,1,0.71514,,0,194,194,269,1,2a,41,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_62_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.00084,1,1,0.756595,,0,195,195,290,1,2a,62,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_102_colour2_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03572,1,1,0.923145,,0,196,196,102,1,1a,102,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_29_colour2_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.08296,1,1,1.111705,,0,197,197,143,1,1b,29,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_110_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.098555,1,1,0.730055,,0,198,198,566,1,2c,110,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_76_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.02043,2,1,0.56599,,0,199,199,418,1,2b,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_112_colour0_distractors0_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.00965,2,1,0.58204,,0,200,200,112,1,1a,112,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_61_colour1_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.647475,1,1,0.77903,,0,201,201,61,1,1a,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_86_colour2_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10468,2,1,0.6401,,0,202,202,428,1,2b,86,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_16_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.05037,2,1,0.619895,,0,203,203,244,1,2a,16,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_89_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.44205,2,1,0.541755,,0,204,204,431,1,2b,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_19_colour1_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.019045,1,1,0.692785,,0,205,205,133,1,1b,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_94_colour1_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.008605,1,1,1.46153,,0,206,206,94,1,1a,94,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_36_colour0_distractors0_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.70491,2,1,1.071965,,0,207,207,150,1,1b,36,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_87_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.423975,2,1,0.639555,,0,208,208,87,1,1a,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_74_colour0_distractors0_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.054105,2,1,0.50446,,0,209,209,74,1,1a,74,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_92_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.02782,2,1,0.729675,,0,210,210,434,1,2b,92,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_45_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.425475,2,1,0.8703,,0,211,211,501,1,2c,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_104_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.02135,1,1,0.70393,,0,212,212,446,1,2b,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_55_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.0417,2,1,0.60704,,0,213,213,397,1,2b,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_30_colour3_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.072585,1,1,0.89085,,0,214,214,486,1,2c,30,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_107_colour3_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07502,1,1,0.626625,,0,215,215,563,1,2c,107,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_89_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.055325,2,1,0.61529,,0,216,216,545,1,2c,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_13_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.252085,2,1,0.521205,,0,217,217,127,1,1b,13,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_30_colour3_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.17469,1,1,0.535735,,0,218,218,30,1,1a,30,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_22_colour1_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10276,1,1,0.832865,,0,219,219,136,1,1b,22,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_43_colour1_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10326,2,1,0.433515,,0,220,220,499,1,2c,43,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_45_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11883,2,1,0.454025,,0,221,221,273,1,2a,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_85_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.20305,2,1,0.74693,,0,222,222,85,1,1a,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_56_colour1_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.080675,2,0,0.523685,,0,223,223,170,1,1b,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_65_colour2_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,1.405855,1,1,0.65825,,0,224,224,179,1,1b,65,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_37_colour0_distractors0_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.388425,2,0,0.48244,,0,225,225,37,1,1a,37,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_9_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.36686,2,1,0.887325,,0,226,226,9,1,1a,9,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_1_colour1_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11443,2,1,0.62456,,0,227,227,229,1,2a,1,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_35_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.0985,1,1,1.40707,,0,228,228,149,1,1b,35,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_7_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.099405,2,1,0.67162,,0,229,229,7,1,1a,7,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_47_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.0869,2,1,0.831125,,0,230,230,275,1,2a,47,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_101_colour2_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10007,1,1,0.60507,,0,231,231,215,1,1b,101,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_66_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.058825,1,1,0.570125,,0,232,232,66,1,1a,66,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_102_colour2_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.071735,1,1,0.56583,,0,233,233,330,1,2a,102,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_80_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.093575,2,1,0.75256,,0,234,234,422,1,2b,80,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_32_colour3_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.12187,1,1,0.848115,,0,235,235,146,1,1b,32,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_24_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.08053,1,1,0.63405,,0,236,236,366,1,2b,24,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_52_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03761,2,1,0.835675,,0,237,237,52,1,1a,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_66_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.068075,1,1,0.66348,,0,238,238,522,1,2c,66,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_62_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.071015,2,0,0.481635,space,0,239,239,62,1,1a,62,2,1,13.731465
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_51_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.48385,2,1,0.58235,,0,240,240,51,1,1a,51,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_97_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.049875,1,1,0.552745,,0,241,241,439,1,2b,97,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_77_colour1_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.05086,2,1,0.73441,,0,242,242,305,1,2a,77,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_87_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03847,2,1,0.617405,,0,243,243,315,1,2a,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_113_colour0_distractors0_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.01573,1,1,0.49104,,0,244,244,455,1,2b,113,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_57_colour1_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.009285,1,1,0.510325,,0,245,245,513,1,2c,57,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_73_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.39008,1,1,0.610615,,0,246,246,529,1,2c,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_28_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06411,1,1,0.5014,,0,247,247,256,1,2a,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_89_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03355,2,1,0.697025,,0,248,248,317,1,2a,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_35_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.036485,1,1,0.66479,,0,249,249,377,1,2b,35,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_11_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.054135,2,1,0.799605,,0,250,250,125,1,1b,11,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_93_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.80457,2,1,0.740595,,0,251,251,435,1,2b,93,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_71_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.044565,1,1,1.004315,,0,252,252,185,1,1b,71,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_100_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.024375,2,0,0.84017,,0,253,253,100,1,1a,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_38_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.01795,2,1,0.983155,,0,254,254,152,1,1b,38,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_51_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.40702,2,1,1.102065,,0,255,255,165,1,1b,51,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_25_colour2_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.34732,1,1,0.541545,,0,256,256,367,1,2b,25,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_71_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.04456,1,1,0.564465,,0,257,257,527,1,2c,71,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_24_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03654,1,1,0.66515,,0,258,258,138,1,1b,24,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_91_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07094,2,1,0.753885,,0,259,259,319,1,2a,91,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_95_colour1_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07222,1,1,0.730315,,0,260,260,437,1,2b,95,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_44_colour2_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.090145,2,1,0.604085,,0,261,261,158,1,1b,44,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_85_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11628,2,1,0.716655,,0,262,262,313,1,2a,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_15_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.137605,2,1,0.889185,,0,263,263,129,1,1b,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_76_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.048355,2,1,0.80602,,0,264,264,190,1,1b,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_78_colour1_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.014675,2,1,0.76739,,0,265,265,306,1,2a,78,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_2_colour1_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06553,2,1,0.73232,,0,266,266,458,1,2c,2,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_28_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.01109,1,1,0.61966,,0,267,267,370,1,2b,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_7_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.002805,2,1,0.873585,,0,268,268,121,1,1b,7,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_96_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.01627,1,1,0.98075,,0,269,269,210,1,1b,96,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_54_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.004845,2,1,0.474445,,0,270,270,282,1,2a,54,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_13_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.03764,2,1,0.58715,,0,271,271,355,1,2b,13,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_25_colour2_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.00098,1,1,0.5036,,0,272,272,481,1,2c,25,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_14_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.000835,2,1,0.616975,,0,273,273,128,1,1b,14,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_22_colour1_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.506925,1,1,0.731045,,0,274,274,478,1,2c,22,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_88_colour3_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11482,2,1,0.87849,,0,275,275,544,1,2c,88,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_33_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.34776,1,1,0.559505,,0,276,276,489,1,2c,33,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_89_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11426,2,1,0.69425,,0,277,277,89,1,1a,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_42_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.038315,2,1,0.69717,,0,278,278,384,1,2b,42,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_63_colour2_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.013705,1,1,0.750475,,0,279,279,519,1,2c,63,2,4,
